@RELATION image_features

@ATTRIBUTE Edge_Lenght0 REAL
@ATTRIBUTE Edge_Lenght1 REAL
@ATTRIBUTE Edge_Lenght2 REAL
@ATTRIBUTE Edge_Lenght3 REAL
@ATTRIBUTE Edge_Lenght4 REAL
@ATTRIBUTE Edge_Lenght5 REAL
@ATTRIBUTE Edge_Lenght6 REAL
@ATTRIBUTE Edge_Lenght7 REAL
@ATTRIBUTE Edge_Lenght8 REAL
@ATTRIBUTE Edge_Lenght9 REAL
@ATTRIBUTE Edge_Lenght10 REAL
@ATTRIBUTE Edge_Lenght11 REAL
@ATTRIBUTE Edge_Lenght12 REAL
@ATTRIBUTE Edge_Lenght13 REAL
@ATTRIBUTE Edge_Lenght14 REAL
@ATTRIBUTE Edge_Lenght15 REAL
@ATTRIBUTE Edge_Lenght16 REAL
@ATTRIBUTE Edge_Lenght17 REAL
@ATTRIBUTE Edge_Lenght18 REAL
@ATTRIBUTE Edge_Lenght19 REAL
@ATTRIBUTE Edge_Angle0 REAL
@ATTRIBUTE Edge_Angle1 REAL
@ATTRIBUTE Edge_Angle2 REAL
@ATTRIBUTE Edge_Angle3 REAL
@ATTRIBUTE Edge_Angle4 REAL
@ATTRIBUTE Edge_Angle5 REAL
@ATTRIBUTE Edge_Angle6 REAL
@ATTRIBUTE Edge_Angle7 REAL
@ATTRIBUTE Edge_Angle8 REAL
@ATTRIBUTE Edge_Angle9 REAL
@ATTRIBUTE Edge_Angle10 REAL
@ATTRIBUTE Edge_Angle11 REAL
@ATTRIBUTE Edge_Angle12 REAL
@ATTRIBUTE Edge_Angle13 REAL
@ATTRIBUTE Edge_Angle14 REAL
@ATTRIBUTE Edge_Angle15 REAL
@ATTRIBUTE Edge_Angle16 REAL
@ATTRIBUTE Edge_Angle17 REAL
@ATTRIBUTE Edge_Angle18 REAL
@ATTRIBUTE Edge_Angle19 REAL
@ATTRIBUTE class  {pistola, revolver}

@DATA
0.987654320988,2.34567901235,1.97530864198,1.72839506173,1.48148148148,2.0987654321,1.35802469136,1.48148148148,1.35802469136,0.493827160494,0.740740740741,0.864197530864,0.493827160494,0.617283950617,0.493827160494,0.37037037037,0.617283950617,0.37037037037,0.123456790123,0.0,0.0,0.0,0.0,0.0,0.0,0.00242865816636,0.00425015179114,0.00242865816636,0.0063752276867,0.00910746812386,0.0191256830601,0.0066788099575,0.00273224043716,0.000607164541591,0.00151791135398,0.000303582270795,0.0,0.0,0.0,0.0,pistola
1.59090909091,2.27272727273,3.18181818182,2.95454545455,3.63636363636,1.81818181818,2.27272727273,0.227272727273,0.454545454545,0.0,0.227272727273,0.0,0.681818181818,0.0,0.454545454545,0.0,0.0,0.0,0.227272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.00249687890137,0.000624219725343,0.0,0.0043695380774,0.00936329588015,0.0287141073658,0.00374531835206,0.00187265917603,0.00374531835206,0.000624219725343,0.0,0.0,0.0,0.0,0.0,pistola
1.33333333333,3.2,2.66666666667,2.93333333333,2.66666666667,1.6,1.6,0.8,0.533333333333,0.533333333333,0.266666666667,0.8,1.06666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00148148148148,0.0,0.000740740740741,0.0037037037037,0.00592592592593,0.0237037037037,0.00222222222222,0.00666666666667,0.00962962962963,0.00148148148148,0.0,0.0,0.0,0.0,0.0,pistola
1.1320754717,1.50943396226,3.01886792453,1.32075471698,2.2641509434,0.754716981132,1.1320754717,0.188679245283,1.69811320755,1.1320754717,2.07547169811,0.566037735849,0.188679245283,0.943396226415,0.943396226415,0.188679245283,0.0,0.566037735849,0.377358490566,0.0,0.0,0.0,0.0,0.0,0.0,0.00668724279835,0.0,0.00154320987654,0.00308641975309,0.00668724279835,0.0108024691358,0.011316872428,0.00771604938272,0.00205761316872,0.00411522633745,0.00154320987654,0.0,0.0,0.0,0.0,pistola
1.98581560284,2.2695035461,3.40425531915,2.69503546099,1.84397163121,1.27659574468,1.56028368794,0.425531914894,1.27659574468,0.425531914894,0.425531914894,0.283687943262,0.141843971631,0.283687943262,0.992907801418,0.141843971631,0.425531914894,0.141843971631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043341213554,0.00236406619385,0.00591016548463,0.0043341213554,0.00709219858156,0.0177304964539,0.00985027580772,0.00236406619385,0.000788022064618,0.000394011032309,0.000394011032309,0.0,0.0,0.0,0.0,pistola
2.16216216216,3.10810810811,2.97297297297,2.16216216216,2.16216216216,0.945945945946,1.75675675676,0.810810810811,1.35135135135,0.810810810811,0.675675675676,0.135135135135,0.27027027027,0.0,0.27027027027,0.135135135135,0.135135135135,0.0,0.0,0.135135135135,0.0,0.0,0.0,0.0,0.0,0.00559284116331,0.00372856077554,0.00335570469799,0.00372856077554,0.00671140939597,0.020879940343,0.00298284862043,0.00111856823266,0.00410141685309,0.00149142431022,0.00186428038777,0.0,0.0,0.0,0.0,pistola
0.597014925373,1.49253731343,2.68656716418,2.98507462687,2.68656716418,1.49253731343,2.08955223881,0.89552238806,1.19402985075,1.79104477612,0.597014925373,0.89552238806,0.298507462687,0.298507462687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00326797385621,0.00245098039216,0.0,0.00490196078431,0.0147058823529,0.0179738562092,0.00653594771242,0.000816993464052,0.000816993464052,0.00408496732026,0.0,0.0,0.0,0.0,0.0,pistola
2.38805970149,2.08955223881,3.28358208955,3.28358208955,2.98507462687,1.19402985075,0.89552238806,1.19402985075,0.597014925373,0.298507462687,0.298507462687,1.19402985075,0.0,0.0,0.0,0.0,0.0,0.0,0.298507462687,0.0,0.0,0.0,0.0,0.0,0.0,0.00571895424837,0.0,0.00245098039216,0.00898692810458,0.00898692810458,0.0277777777778,0.0,0.0,0.0,0.000816993464052,0.000816993464052,0.0,0.0,0.0,0.0,pistola
0.833333333333,1.66666666667,1.66666666667,3.33333333333,1.66666666667,3.33333333333,1.66666666667,1.66666666667,0.833333333333,0.0,0.0,2.5,0.0,0.833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00641025641026,0.00854700854701,0.00641025641026,0.0,0.0106837606838,0.0213675213675,0.0,0.0,0.0,0.00213675213675,0.0,0.0,0.0,0.0,0.0,pistola
2.9702970297,3.36633663366,2.57425742574,2.37623762376,1.78217821782,1.38613861386,1.78217821782,0.39603960396,1.18811881188,0.39603960396,0.594059405941,0.594059405941,0.39603960396,0.19801980198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021164021164,0.0010582010582,0.0010582010582,0.0037037037037,0.0042328042328,0.0190476190476,0.015873015873,0.0031746031746,0.0031746031746,0.0015873015873,0.000529100529101,0.0,0.0,0.0,0.0,pistola
1.25,2.8125,4.375,2.5,3.125,1.25,1.5625,0.625,0.625,0.3125,0.625,0.3125,0.0,0.3125,0.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0130208333333,0.00434027777778,0.00694444444444,0.0,0.00607638888889,0.015625,0.000868055555556,0.00173611111111,0.00260416666667,0.00347222222222,0.000868055555556,0.0,0.0,0.0,0.0,pistola
1.05263157895,1.05263157895,3.15789473684,3.15789473684,1.05263157895,1.57894736842,0.526315789474,2.10526315789,2.63157894737,1.57894736842,0.526315789474,0.0,0.0,0.526315789474,0.0,0.0,1.05263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00438596491228,0.0,0.00146198830409,0.0,0.00730994152047,0.0350877192982,0.0,0.00146198830409,0.00292397660819,0.0,0.00292397660819,0.0,0.0,0.0,0.0,pistola
1.86046511628,2.32558139535,2.79069767442,1.86046511628,1.39534883721,1.39534883721,1.39534883721,1.39534883721,0.93023255814,0.93023255814,0.697674418605,0.93023255814,0.232558139535,0.697674418605,0.232558139535,0.232558139535,0.0,0.46511627907,0.232558139535,0.0,0.0,0.0,0.0,0.0,0.0,0.00319284802043,0.00319284802043,0.00127713920817,0.00127713920817,0.0102171136654,0.0300127713921,0.000638569604087,0.000638569604087,0.0,0.00255427841635,0.00255427841635,0.0,0.0,0.0,0.0,pistola
1.05263157895,4.42105263158,2.31578947368,2.73684210526,2.10526315789,2.10526315789,0.421052631579,0.631578947368,0.842105263158,1.26315789474,0.421052631579,0.631578947368,0.421052631579,0.210526315789,0.421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00115740740741,0.000578703703704,0.00173611111111,0.00520833333333,0.00925925925926,0.0219907407407,0.00405092592593,0.00289351851852,0.00462962962963,0.00289351851852,0.00115740740741,0.0,0.0,0.0,0.0,pistola
0.975609756098,2.92682926829,4.39024390244,0.487804878049,0.487804878049,0.487804878049,1.46341463415,2.43902439024,2.92682926829,0.487804878049,2.92682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00406504065041,0.0,0.00542005420054,0.00271002710027,0.00948509485095,0.0271002710027,0.0,0.00271002710027,0.00406504065041,0.0,0.0,0.0,0.0,0.0,0.0,pistola
1.23711340206,1.64948453608,3.09278350515,2.47422680412,1.64948453608,1.85567010309,2.0618556701,0.412371134021,2.68041237113,0.618556701031,0.412371134021,0.0,0.412371134021,0.20618556701,0.412371134021,0.0,0.824742268041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00880088008801,0.00880088008801,0.0038503850385,0.001100110011,0.016501650165,0.01100110011,0.001100110011,0.0016501650165,0.0,0.001100110011,0.0016501650165,0.0,0.0,0.0,0.0,pistola
1.2962962963,2.03703703704,2.96296296296,2.59259259259,2.40740740741,1.66666666667,1.48148148148,1.11111111111,0.555555555556,0.740740740741,0.740740740741,0.555555555556,0.740740740741,0.37037037037,0.37037037037,0.185185185185,0.0,0.0,0.185185185185,0.0,0.0,0.0,0.0,0.0,0.0,0.0030303030303,0.000505050505051,0.00151515151515,0.0030303030303,0.0111111111111,0.0186868686869,0.010101010101,0.00505050505051,0.0010101010101,0.00151515151515,0.0,0.0,0.0,0.0,0.0,pistola
1.44578313253,2.65060240964,3.3734939759,2.1686746988,2.89156626506,1.92771084337,1.68674698795,0.240963855422,0.240963855422,0.722891566265,0.722891566265,0.722891566265,0.481927710843,0.240963855422,0.240963855422,0.0,0.0,0.240963855422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00401606425703,0.00133868808568,0.00602409638554,0.00200803212851,0.00736278447122,0.0113788487282,0.00736278447122,0.0053547523427,0.00669344042838,0.00334672021419,0.000669344042838,0.0,0.0,0.0,0.0,pistola
2.03389830508,1.35593220339,5.42372881356,3.05084745763,1.69491525424,2.37288135593,1.01694915254,1.01694915254,0.677966101695,0.0,0.0,0.338983050847,0.338983050847,0.0,0.0,0.0,0.338983050847,0.0,0.338983050847,0.0,0.0,0.0,0.0,0.0,0.0,0.00555555555556,0.00185185185185,0.00555555555556,0.00555555555556,0.00648148148148,0.0175925925926,0.00185185185185,0.000925925925926,0.00277777777778,0.00648148148148,0.000925925925926,0.0,0.0,0.0,0.0,pistola
1.58415841584,2.9702970297,4.15841584158,1.78217821782,2.37623762376,1.58415841584,1.78217821782,0.39603960396,0.990099009901,0.39603960396,0.594059405941,0.19801980198,0.19801980198,0.594059405941,0.19801980198,0.0,0.0,0.0,0.0,0.19801980198,0.0,0.0,0.0,0.0,0.0,0.00550055005501,0.004400440044,0.00605060506051,0.00935093509351,0.00550055005501,0.0214521452145,0.001100110011,0.000550055005501,0.0016501650165,0.0,0.0,0.0,0.0,0.0,0.0,pistola
0.0,4.13793103448,3.44827586207,0.689655172414,3.44827586207,1.37931034483,2.06896551724,0.689655172414,1.37931034483,0.0,0.0,1.37931034483,0.689655172414,0.0,0.689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00358422939068,0.0089605734767,0.0161290322581,0.0268817204301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pistola
2.5,2.75,1.0,2.5,1.75,2.5,1.25,1.0,0.75,0.5,1.0,0.25,1.25,0.5,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0020325203252,0.0,0.000677506775068,0.00271002710027,0.00609756097561,0.0230352303523,0.0121951219512,0.00474254742547,0.00135501355014,0.0020325203252,0.000677506775068,0.0,0.0,0.0,0.0,pistola
1.48148148148,3.7037037037,1.97530864198,2.22222222222,1.97530864198,0.987654320988,1.48148148148,1.23456790123,0.740740740741,0.987654320988,0.740740740741,0.493827160494,0.740740740741,0.246913580247,0.246913580247,0.493827160494,0.246913580247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000677506775068,0.000677506775068,0.0,0.00542005420054,0.010162601626,0.0257452574526,0.0,0.000677506775068,0.00338753387534,0.00813008130081,0.000677506775068,0.0,0.0,0.0,0.0,pistola
0.606060606061,3.63636363636,2.42424242424,4.84848484848,3.63636363636,0.606060606061,1.21212121212,1.81818181818,0.0,0.0,1.21212121212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111111111111,0.00634920634921,0.0111111111111,0.0031746031746,0.00952380952381,0.00952380952381,0.0,0.0,0.0,0.0,0.0047619047619,0.0,0.0,0.0,0.0,pistola
0.5,1.5,2.0,0.5,1.5,1.5,2.5,1.5,1.5,0.0,2.5,0.5,1.0,1.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00138888888889,0.00277777777778,0.00694444444444,0.00416666666667,0.00694444444444,0.0208333333333,0.00972222222222,0.0,0.00138888888889,0.00138888888889,0.0,0.0,0.0,0.0,0.0,pistola
1.22448979592,1.63265306122,4.69387755102,1.22448979592,1.22448979592,1.63265306122,0.816326530612,0.612244897959,0.816326530612,1.22448979592,0.612244897959,0.816326530612,0.204081632653,0.612244897959,0.612244897959,1.02040816327,0.408163265306,0.408163265306,0.204081632653,0.0,0.0,0.0,0.0,0.0,0.0,0.00277777777778,0.00166666666667,0.00111111111111,0.00111111111111,0.00777777777778,0.0322222222222,0.00611111111111,0.0,0.00111111111111,0.00166666666667,0.0,0.0,0.0,0.0,0.0,pistola
2.25806451613,1.93548387097,1.61290322581,1.61290322581,3.54838709677,0.967741935484,1.93548387097,1.93548387097,0.645161290323,0.645161290323,0.645161290323,0.0,0.967741935484,0.322580645161,0.322580645161,0.322580645161,0.322580645161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00176366843034,0.0,0.00176366843034,0.000881834215168,0.0114638447972,0.021164021164,0.00440917107584,0.010582010582,0.000881834215168,0.000881834215168,0.00176366843034,0.0,0.0,0.0,0.0,pistola
2.4,0.0,3.2,1.6,2.4,1.6,0.0,2.4,0.8,0.8,1.6,1.6,0.0,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00641025641026,0.00854700854701,0.00854700854701,0.0320512820513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pistola
2.96650717703,3.49282296651,2.39234449761,2.05741626794,1.96172248804,1.57894736842,1.29186602871,0.813397129187,0.861244019139,0.430622009569,0.574162679426,0.334928229665,0.287081339713,0.334928229665,0.0478468899522,0.191387559809,0.0,0.0478468899522,0.191387559809,0.143540669856,0.0,0.0,0.0,0.0,0.0,0.00102643058763,0.00115473441109,0.000898126764178,0.0016679497049,0.0161662817552,0.0243777264562,0.00410572235053,0.00064151911727,0.00128303823454,0.00397741852707,0.000256607646908,0.0,0.0,0.0,0.0,pistola
1.34453781513,1.68067226891,1.68067226891,1.91596638655,1.78151260504,1.8487394958,1.71428571429,1.88235294118,1.61344537815,1.04201680672,0.90756302521,0.605042016807,0.571428571429,0.235294117647,0.168067226891,0.268907563025,0.403361344538,0.100840336134,0.0336134453782,0.201680672269,0.0,0.0,0.0,0.0,0.0,0.00375251693209,0.00347794252242,0.00283726889987,0.00201354567088,0.0122643236317,0.0193117334798,0.00375251693209,0.00274574409665,0.00201354567088,0.00292879370309,0.000457624016108,0.0,0.0,0.0,0.0,pistola
1.83861082737,2.86006128703,2.41062308478,2.36976506639,2.12461695608,1.49131767109,1.57303370787,1.06230847804,0.93973442288,1.14402451481,0.694586312564,0.326864147089,0.326864147089,0.286006128703,0.0612870275792,0.245148110317,0.0612870275792,0.0,0.143003064351,0.0408580183861,0.0,0.0,0.0,0.0,0.0,0.00823463056966,0.00327129159616,0.00197405527355,0.00411731528483,0.0107163000564,0.0142695995488,0.0029328821207,0.00214326001128,0.00366610265087,0.00411731528483,0.000112803158488,0.0,0.0,0.0,0.0,pistola
3.34862385321,3.66972477064,2.93577981651,1.46788990826,1.97247706422,1.23853211009,1.14678899083,0.504587155963,0.642201834862,0.321100917431,0.321100917431,0.229357798165,0.504587155963,0.321100917431,0.321100917431,0.642201834862,0.137614678899,0.183486238532,0.045871559633,0.045871559633,0.0,0.0,0.0,0.0,0.0,0.00251952632905,0.00176366843034,0.00113378684807,0.00226757369615,0.013353489544,0.0275888133031,0.000755857898715,0.00113378684807,0.00176366843034,0.00289745527841,0.000377928949358,0.0,0.0,0.0,0.0,pistola
1.09161793372,1.52046783626,2.10526315789,1.2865497076,1.16959064327,1.44249512671,1.1306042885,0.93567251462,1.52046783626,1.09161793372,1.20857699805,1.1306042885,1.24756335283,0.623781676413,0.701754385965,0.701754385965,0.311890838207,0.350877192982,0.233918128655,0.194931773879,0.0,0.0,0.0,0.0,0.0,0.0067775723968,0.00215650030807,0.00246457178065,0.00379954816184,0.012528239885,0.0175600739372,0.00297802423496,0.00143766687205,0.00184842883549,0.00349147668926,0.000513452454303,0.0,0.0,0.0,0.0,pistola
2.53968253968,3.26530612245,2.90249433107,2.1768707483,1.40589569161,1.13378684807,1.31519274376,0.770975056689,0.272108843537,0.589569160998,0.544217687075,0.362811791383,0.453514739229,0.272108843537,0.272108843537,0.0907029478458,0.226757369615,0.31746031746,0.362811791383,0.725623582766,0.0,0.0,0.0,0.0,0.0,0.030486509454,0.00350541746335,0.00106224771617,0.000424899086467,0.0025493945188,0.00860420650096,0.00148714680263,0.000956022944551,0.00180582111748,0.0044614404079,0.000212449543233,0.0,0.0,0.0,0.0,pistola
1.39917695473,1.94787379973,2.19478737997,1.48148148148,1.45404663923,0.987654320988,0.960219478738,0.658436213992,1.06995884774,1.26200274348,1.78326474623,1.42661179698,0.850480109739,0.658436213992,0.466392318244,0.356652949246,0.384087791495,0.301783264746,0.219478737997,0.137174211248,0.0,0.0,0.0,0.0,0.0,0.00465349369989,0.00386597938144,0.00415234822451,0.00579896907216,0.00952176403207,0.0138172966781,0.00451030927835,0.0032932416953,0.0028636884307,0.003078465063,0.0,0.0,0.0,0.0,0.0,pistola
1.95402298851,1.83908045977,1.30268199234,1.14942528736,0.996168582375,0.842911877395,0.766283524904,0.804597701149,1.64750957854,1.72413793103,1.26436781609,1.22605363985,0.95785440613,1.1877394636,0.306513409962,0.344827586207,0.306513409962,0.498084291188,0.689655172414,0.191570881226,0.0,0.0,0.0,0.0,0.0,0.00523349436393,0.00281803542673,0.00382447665056,0.00342190016103,0.00996376811594,0.0135869565217,0.00402576489533,0.00221417069243,0.00342190016103,0.00704508856683,0.0,0.0,0.0,0.0,0.0,pistola
2.12121212121,3.71212121212,2.72727272727,2.38636363636,2.27272727273,1.25,1.02272727273,1.21212121212,0.757575757576,0.492424242424,0.606060606061,0.30303030303,0.151515151515,0.227272727273,0.189393939394,0.30303030303,0.113636363636,0.113636363636,0.0378787878788,0.0,0.0,0.0,0.0,0.0,0.0,0.00715488215488,0.00294612794613,0.00315656565657,0.00526094276094,0.00936447811448,0.0164141414141,0.000526094276094,0.00157828282828,0.00210437710438,0.00694444444444,0.000105218855219,0.0,0.0,0.0,0.0,pistola
1.31607335491,1.46709816613,1.380798274,1.55339805825,0.949298813376,1.380798274,1.48867313916,1.0355987055,0.862998921251,1.29449838188,1.55339805825,1.25134843581,0.755124056095,0.647249190939,0.604099244876,0.647249190939,0.560949298813,0.517799352751,0.302049622438,0.431499460626,0.0,0.0,0.0,0.0,0.0,0.00356567747872,0.00201288244767,0.00442834138486,0.00431331953071,0.0150678628939,0.0140326662066,0.00345065562457,0.0026455026455,0.00281803542673,0.00310559006211,0.000115021854152,0.0,0.0,0.0,0.0,pistola
1.8320610687,2.40458015267,1.71755725191,2.06106870229,1.87022900763,1.67938931298,1.60305343511,0.916030534351,0.916030534351,0.725190839695,0.763358778626,0.572519083969,0.534351145038,0.419847328244,0.381679389313,0.763358778626,0.0381679389313,0.419847328244,0.267175572519,0.114503816794,0.0,0.0,0.0,0.0,0.0,0.0126357560568,0.00407268170426,0.00167084377611,0.00271512113617,0.00543024227235,0.0108604845447,0.000835421888053,0.00104427736007,0.00198412698413,0.0138888888889,0.000417710944027,0.0,0.0,0.0,0.0,pistola
