@RELATION image_features

@ATTRIBUTE Edge_Lenght0 REAL
@ATTRIBUTE Edge_Lenght1 REAL
@ATTRIBUTE Edge_Lenght2 REAL
@ATTRIBUTE Edge_Lenght3 REAL
@ATTRIBUTE Edge_Lenght4 REAL
@ATTRIBUTE Edge_Lenght5 REAL
@ATTRIBUTE Edge_Lenght6 REAL
@ATTRIBUTE Edge_Lenght7 REAL
@ATTRIBUTE Edge_Lenght8 REAL
@ATTRIBUTE Edge_Lenght9 REAL
@ATTRIBUTE Edge_Angle0 REAL
@ATTRIBUTE Edge_Angle1 REAL
@ATTRIBUTE Edge_Angle2 REAL
@ATTRIBUTE Edge_Angle3 REAL
@ATTRIBUTE Edge_Angle4 REAL
@ATTRIBUTE Edge_Angle5 REAL
@ATTRIBUTE Edge_Angle6 REAL
@ATTRIBUTE Edge_Angle7 REAL
@ATTRIBUTE Edge_Angle8 REAL
@ATTRIBUTE Edge_Angle9 REAL
@ATTRIBUTE Hue0 REAL
@ATTRIBUTE Hue1 REAL
@ATTRIBUTE Hue2 REAL
@ATTRIBUTE Hue3 REAL
@ATTRIBUTE Hue4 REAL
@ATTRIBUTE Hue5 REAL
@ATTRIBUTE Hue6 REAL
@ATTRIBUTE Hue7 REAL
@ATTRIBUTE Hue8 REAL
@ATTRIBUTE Hue9 REAL
@ATTRIBUTE class    {pistola, revolver}

@DATA
2.42424242424,2.72727272727,2.42424242424,0.30303030303,0.606060606061,0.454545454545,0.151515151515,0.606060606061,0.151515151515,0.151515151515,0.0,0.0,0.00414593698176,0.000829187396352,0.0016583747927,0.0161691542289,0.00456053067993,0.000414593698176,0.0,0.0,0.026963022652,0.00514370131614,0.00193840093115,0.00192944757812,0.00144148983794,0.000828185155341,0.000971438803832,0.0,0.0,0.0,pistola
2.05479452055,1.91780821918,1.78082191781,1.50684931507,1.50684931507,0.13698630137,0.547945205479,0.27397260274,0.13698630137,0.13698630137,0.0,0.0,0.000740740740741,0.00148148148148,0.00666666666667,0.012962962963,0.00333333333333,0.00259259259259,0.0,0.0,0.0270828637969,0.00436856735031,0.00186312072722,0.00208849823454,0.00281346254977,0.000323041093832,0.000676132521974,0.0,0.0,0.0,pistola
2.72727272727,2.42424242424,0.606060606061,2.42424242424,0.606060606061,0.30303030303,0.30303030303,0.30303030303,0.30303030303,0.0,0.0,0.0,0.0,0.00396825396825,0.0134920634921,0.00793650793651,0.0,0.00238095238095,0.0,0.0,0.0224480095068,0.00125371360665,0.00017825311943,0.000130718954248,0.0121865715983,0.00158051099228,0.00143790849673,0.0,0.0,0.0,pistola
1.31868131868,2.08791208791,1.86813186813,1.64835164835,1.0989010989,0.659340659341,0.769230769231,0.10989010989,0.10989010989,0.32967032967,0.0,0.0,0.000886524822695,0.00206855791962,0.00738770685579,0.0112293144208,0.00147754137116,0.00472813238771,0.0,0.0,0.0250700280112,0.00361144457783,0.00147058823529,0.00164732559691,0.00555222088836,0.000453514739229,0.00141056422569,0.0,0.0,0.0,pistola
2.60869565217,2.60869565217,2.60869565217,1.08695652174,0.652173913043,0.217391304348,0.217391304348,0.0,0.0,0.0,0.0,0.0,0.0012077294686,0.0006038647343,0.0054347826087,0.0102657004831,0.00724637681159,0.0030193236715,0.0,0.0,0.0319518716578,0.00358981976629,0.000529807882749,0.000351554763319,0.000618934442464,0.000371360665478,0.00180233709645,0.0,0.0,0.0,pistola
1.52173913043,3.15217391304,2.17391304348,0.978260869565,1.08695652174,0.434782608696,0.217391304348,0.108695652174,0.108695652174,0.217391304348,0.0,0.0,0.00318287037037,0.000868055555556,0.00462962962963,0.0133101851852,0.00347222222222,0.00231481481481,0.0,0.0,0.0251787773933,0.00921953094963,0.00104575163399,0.000572856593618,0.00158016147636,0.000296039984621,0.000888119953864,0.00043444828912,0.0,0.0,pistola
2.57575757576,1.9696969697,2.72727272727,1.06060606061,0.606060606061,0.151515151515,0.454545454545,0.151515151515,0.151515151515,0.151515151515,0.0,0.0,0.0,0.0015873015873,0.00634920634921,0.0166666666667,0.00198412698413,0.00119047619048,0.0,0.0,0.0273713759008,0.00721049103402,0.00149153678565,0.000481816658287,0.00230015082956,0.000188536953243,0.000171778112955,0.0,0.0,0.0,pistola
2.63636363636,2.90909090909,1.72727272727,0.909090909091,0.909090909091,0.636363636364,0.181818181818,0.0909090909091,0.0,0.0,0.0,0.0,0.000737463126844,0.000737463126844,0.00860373647984,0.0120452310718,0.00221238938053,0.00344149459194,0.0,0.0,0.0183073916852,0.00616535273903,0.00407317566202,0.00781955393841,0.00208206994138,0.000336904521259,0.000431237787211,0.0,0.0,0.0,pistola
2.04545454545,2.61363636364,2.5,1.02272727273,0.568181818182,0.340909090909,0.568181818182,0.113636363636,0.113636363636,0.113636363636,0.0,0.0,0.0021847690387,0.00343320848939,0.00780274656679,0.00842696629213,0.00280898876404,0.00312109862672,0.0,0.0,0.0245176785574,0.00186235136625,0.000689030632333,0.00033073470352,0.0057878573116,0.00146861957634,0.0045594141271,0.0,0.0,0.0,pistola
2.16981132075,2.83018867925,1.69811320755,0.566037735849,0.849056603774,0.660377358491,0.566037735849,0.188679245283,0.0943396226415,0.377358490566,0.0,0.0,0.00181723779855,0.000519210799585,0.00441329179647,0.0192107995846,0.00155763239875,0.000259605399792,0.0,0.0,0.0233543417367,0.00389822595705,0.00168067226891,0.00543495175848,0.00176626206038,0.000696389666978,0.00233815748522,4.6685340803e-05,0.0,0.0,pistola
1.66666666667,2.33333333333,2.0,1.11111111111,1.0,0.666666666667,0.388888888889,0.611111111111,0.0555555555556,0.166666666667,0.0,0.0,0.000719631548647,0.00115141047784,0.00993091537133,0.0139608520438,0.00143926309729,0.000575705238918,0.0,0.0,0.0124954611474,0.000853304284677,0.000408496732026,0.0153140885984,0.00943173565723,0.000186092955701,0.000526506899056,0.0,0.0,0.0,pistola
2.13333333333,2.53333333333,2.26666666667,1.46666666667,0.933333333333,0.266666666667,0.266666666667,0.133333333333,0.0,0.0,0.0,0.0,0.0,0.000721500721501,0.00649350649351,0.0165945165945,0.00252525252525,0.001443001443,0.0,0.0,0.0213001867414,0.0161103330221,0.000194522253346,1.94522253346e-05,0.000455182072829,0.000385154061625,0.000750855897915,0.0,0.0,0.0,pistola
1.71428571429,3.0,2.28571428571,1.85714285714,0.428571428571,0.285714285714,0.285714285714,0.142857142857,0.0,0.0,0.0,0.0,0.000396825396825,0.00119047619048,0.00436507936508,0.0154761904762,0.00595238095238,0.000396825396825,0.0,0.0,0.0165286855483,0.00347131445171,0.00127450980392,0.000573710965868,0.0121350762527,0.00442265795207,0.000809731299927,0.0,0.0,0.0,pistola
1.15044247788,2.03539823009,2.21238938053,1.6814159292,0.884955752212,0.973451327434,0.619469026549,0.265486725664,0.176991150442,0.0,0.0,0.0,0.00215517241379,0.00095785440613,0.00239463601533,0.0105363984674,0.00933908045977,0.00239463601533,0.0,0.0,0.0321973233738,0.00320183629007,0.000614690320573,0.000606909430439,0.000540771864301,0.000435729847495,0.00161842514784,0.0,0.0,0.0,pistola
2.08955223881,2.76119402985,1.64179104478,1.5671641791,0.820895522388,0.522388059701,0.373134328358,0.149253731343,0.0746268656716,0.0,0.0,0.0,0.00204248366013,0.00388071895425,0.00857843137255,0.0118464052288,0.00102124183007,0.000408496732026,0.0,0.0,0.0189778722734,0.00508701472557,0.00258681785967,0.00348846365856,0.00844554689346,0.000228364438145,0.000401606425703,0.0,0.0,0.0,pistola
2.5,2.70833333333,1.80555555556,1.38888888889,0.416666666667,0.555555555556,0.486111111111,0.0694444444444,0.0694444444444,0.0,0.0,0.0,0.00418569254186,0.00361491628615,0.00437595129376,0.0112252663623,0.00247336377473,0.00190258751903,0.0,0.0,0.0256584481978,0.0115349770271,0.000423865916003,0.000281498738109,0.00071830712483,0.000336504238659,0.000262085032033,0.0,0.0,0.0,pistola
2.68656716418,1.64179104478,1.94029850746,1.64179104478,1.0447761194,0.597014925373,0.298507462687,0.0,0.0,0.149253731343,0.0,0.0,0.0012077294686,0.00161030595813,0.00724637681159,0.0128824476651,0.00161030595813,0.00322061191626,0.0,0.0,0.0215811965812,0.00788922406569,0.00119825708061,0.00180157533099,0.00403050108932,0.000557231439584,0.00215770068711,0.0,0.0,0.0,pistola
2.37288135593,2.8813559322,2.20338983051,0.338983050847,0.508474576271,1.18644067797,0.0,0.169491525424,0.338983050847,0.0,0.0,0.0,0.00227686703097,0.00136612021858,0.011839708561,0.011839708561,0.0,0.000455373406193,0.0,0.0,0.0260768564454,0.00267343885345,0.00116544609812,0.000102370265375,0.00881565477597,0.000110244901173,0.000271674935034,0.0,0.0,0.0,pistola
2.75862068966,1.72413793103,1.37931034483,1.03448275862,1.37931034483,0.689655172414,0.689655172414,0.0,0.0,0.344827586207,0.0,0.0,0.0,0.012962962963,0.00277777777778,0.0111111111111,0.0,0.000925925925926,0.0,0.0,0.0264775413712,0.00623000973439,0.00132804895008,0.00201640940064,0.00116117368933,0.00104297037964,0.00095953274927,0.0,0.0,0.0,pistola
2.3595505618,3.93258426966,1.34831460674,0.674157303371,0.337078651685,0.224719101124,1.01123595506,0.0,0.0,0.112359550562,0.0,0.0,0.000597371565114,0.00268817204301,0.00657108721625,0.0134408602151,0.00358422939068,0.00089605734767,0.0,0.0,0.000669458722,0.00802398629355,0.0152071831969,0.00394695094866,0.0112475410876,6.02830128815e-05,6.02830128815e-05,0.0,0.0,0.0,pistola
1.57894736842,2.80701754386,2.45614035088,0.701754385965,1.22807017544,0.701754385965,0.350877192982,0.175438596491,0.0,0.0,0.0,0.0,0.00487329434698,0.00633528265107,0.00243664717349,0.00925925925926,0.00292397660819,0.00194931773879,0.0,0.0,0.0299355358582,0.00587787626466,0.00115050586445,0.000595397976542,0.00103858895156,0.000143253648491,0.000474527710628,0.0,0.0,0.0,pistola
2.0,2.75,1.5,0.75,1.25,0.5,0.5,0.0,0.5,0.25,0.0,0.0,0.00277777777778,0.0,0.00138888888889,0.0208333333333,0.00138888888889,0.00138888888889,0.0,0.0,0.0376053803164,0.00105617126077,0.0,0.0,0.00028417163967,1.8944775978e-05,0.000251018281709,0.0,0.0,0.0,pistola
1.77083333333,3.4375,1.14583333333,1.14583333333,0.833333333333,0.625,0.520833333333,0.208333333333,0.3125,0.0,0.0,0.0,0.00340136054422,0.00283446712018,0.00538548752834,0.015022675737,0.0,0.00113378684807,0.0,0.0,0.0181303507318,0.0187241093621,0.000326797385621,3.22194605542e-05,0.000612169750529,6.44389211083e-05,0.0013256006628,0.0,0.0,0.0,pistola
2.77227722772,2.87128712871,1.68316831683,0.693069306931,0.891089108911,0.594059405941,0.29702970297,0.0,0.0,0.19801980198,0.0,0.0,0.00190631808279,0.00136165577342,0.00735294117647,0.0144335511983,0.00108932461874,0.0016339869281,0.0,0.0,0.0234885620915,0.00184844771242,0.000493600217865,0.000265522875817,0.0104609204793,0.00072848583878,0.00193014705882,0.0,0.0,0.0,pistola
2.63157894737,2.10526315789,0.789473684211,1.05263157895,0.526315789474,1.57894736842,1.05263157895,0.0,0.0,0.263157894737,0.0,0.0,0.00146198830409,0.0,0.00511695906433,0.0197368421053,0.00146198830409,0.0,0.0,0.0,0.0280469050365,0.00712546456491,0.000589516852493,0.00112136357811,0.00107650903499,0.000538254517493,0.000717672689991,0.0,0.0,0.0,pistola
1.55172413793,2.24137931034,3.01724137931,1.29310344828,0.603448275862,0.344827586207,0.344827586207,0.258620689655,0.258620689655,0.0862068965517,0.0,0.0,0.00443510737628,0.00396825396825,0.00723622782446,0.00957049486461,0.00093370681606,0.0016339869281,0.0,0.0,0.00902035056447,0.00651737967914,0.00375816993464,0.0198009506833,7.79857397504e-05,7.42721330957e-06,3.3422459893e-05,0.0,0.0,0.0,pistola
2.97297297297,2.61261261261,0.810810810811,1.08108108108,0.900900900901,0.720720720721,0.45045045045,0.18018018018,0.27027027027,0.0,0.0,0.0,0.00196656833825,0.00368731563422,0.00663716814159,0.0117994100295,0.00147492625369,0.00221238938053,0.0,0.0,0.0148293391431,0.0017792302106,0.000501089324619,0.000504720406681,0.0130610021786,0.00507262164125,0.00346768336964,0.0,0.0,0.0,pistola
2.40963855422,3.01204819277,1.92771084337,0.843373493976,0.843373493976,0.120481927711,0.240963855422,0.120481927711,0.481927710843,0.0,0.0,0.0,0.00198412698413,0.00231481481481,0.00297619047619,0.0152116402116,0.00429894179894,0.000992063492063,0.0,0.0,0.0320261437908,0.00281364578352,0.000976406822892,0.000251076040172,0.00194484297784,0.000386577395186,0.000816993464052,0.0,0.0,0.0,pistola
2.30769230769,1.53846153846,3.07692307692,1.73076923077,0.384615384615,0.384615384615,0.192307692308,0.0,0.192307692308,0.192307692308,0.0,0.0,0.00213675213675,0.00160256410256,0.00534188034188,0.0133547008547,0.00213675213675,0.00320512820513,0.0,0.0,0.0342370693133,0.00332445735496,0.000371177277495,0.000165415960623,0.000363108206245,0.000205761316872,0.000548696844993,0.0,0.0,0.0,pistola
2.3595505618,3.25842696629,2.3595505618,0.786516853933,0.337078651685,0.337078651685,0.449438202247,0.0,0.0,0.112359550562,0.0,0.0,0.00392512077295,0.0018115942029,0.00875603864734,0.00966183574879,0.00271739130435,0.000905797101449,0.0,0.0,0.0155841503268,0.00187227668845,0.000462962962963,0.000765931372549,0.0201150599129,0.000132761437908,0.000282543572985,0.0,0.0,0.0,pistola
1.93548387097,1.93548387097,2.25806451613,0.322580645161,1.29032258065,0.967741935484,0.967741935484,0.322580645161,0.0,0.0,0.0,0.0,0.0,0.00347222222222,0.0138888888889,0.0104166666667,0.0,0.0,0.0,0.0,0.0229794356767,0.00201657898932,0.000247090706201,3.98533397099e-05,0.0079945799458,0.00309261916149,0.0028295871194,1.59413358839e-05,0.0,0.0,pistola
2.42857142857,2.85714285714,1.71428571429,0.714285714286,1.0,0.571428571429,0.285714285714,0.0,0.285714285714,0.142857142857,0.0,0.0,0.00156494522692,0.000391236306729,0.00469483568075,0.0195618153365,0.000391236306729,0.00117370892019,0.0,0.0,0.0144805048456,0.0150664863647,0.00185936443543,0.000623544436932,0.00523251446172,0.00074750206596,0.00120576966419,0.0,0.0,0.0,pistola
2.47058823529,2.0,1.76470588235,1.76470588235,0.941176470588,0.470588235294,0.235294117647,0.117647058824,0.117647058824,0.117647058824,0.0,0.0,0.000968992248062,0.000322997416021,0.00645994832041,0.0132428940568,0.000322997416021,0.00645994832041,0.0,0.0,0.0356813015061,0.00328218243819,0.0,0.0,0.000252202330207,0.0,0.0,0.0,0.0,0.0,pistola
1.37931034483,3.10344827586,3.10344827586,1.37931034483,0.0,1.03448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.00268817204301,0.010752688172,0.00358422939068,0.0089605734767,0.0,0.00179211469534,0.0,0.0,0.0292312945079,0.00418495756512,0.00134133255292,0.000897473417228,0.00151692517803,0.000956004292264,0.0010876987611,0.0,0.0,0.0,pistola
1.73913043478,1.73913043478,2.17391304348,1.52173913043,1.73913043478,0.434782608696,0.652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.00295508274232,0.0106382978723,0.0124113475177,0.000591016548463,0.00118203309693,0.0,0.0,0.0225351133361,0.0120219719093,0.00111945487415,0.000702266722292,0.0012654707273,0.000743985537477,0.000827423167849,0.0,0.0,0.0,pistola
2.01754385965,1.66666666667,2.36842105263,1.49122807018,0.701754385965,0.526315789474,0.438596491228,0.350877192982,0.175438596491,0.263157894737,0.0,0.0,0.0,0.00119731800766,0.00478927203065,0.0210727969349,0.000239463601533,0.000478927203065,0.0,0.0,0.021261053441,0.0040984236832,0.00143406382161,0.000626682045367,0.0106266820454,0.000326797385621,0.000841983852364,0.0,0.0,0.0,pistola
2.14285714286,1.42857142857,1.07142857143,2.14285714286,1.07142857143,0.714285714286,0.535714285714,0.357142857143,0.0,0.535714285714,0.0,0.0,0.0,0.00191570881226,0.00670498084291,0.0129310344828,0.00526819923372,0.00095785440613,0.0,0.0,0.0392156862745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pistola
2.08333333333,1.66666666667,2.91666666667,0.833333333333,0.833333333333,0.416666666667,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.00333333333333,0.0144444444444,0.01,0.0,0.0,0.0,0.0,0.0249423298731,0.00689158016148,0.00149942329873,0.00106689734717,0.0012399077278,0.0016339869281,0.00193194925029,9.61168781238e-06,0.0,0.0,pistola
3.23113207547,2.3820754717,1.4858490566,1.06132075472,0.754716981132,0.424528301887,0.330188679245,0.0943396226415,0.0707547169811,0.165094339623,0.0,0.0,0.000382262996942,0.000955657492355,0.00974770642202,0.013379204893,0.00140163098879,0.00191131498471,0.0,0.0,0.0234721045752,0.00954415686275,0.00434091503268,0.000266039215686,0.00132664052288,0.000144104575163,0.000121725490196,0.0,0.0,0.0,pistola
1.35245901639,1.96721311475,1.6393442623,1.59836065574,1.33196721311,0.922131147541,0.47131147541,0.348360655738,0.225409836066,0.143442622951,0.0,0.0,0.0047619047619,0.00174603174603,0.00603174603175,0.00809523809524,0.00190476190476,0.0052380952381,0.0,0.0,0.031804349208,0.00467652548788,0.00104390238264,0.000142854666181,0.00112758100588,0.000133377253053,0.000281317360425,5.77891044422e-06,0.0,0.0,pistola
2.48953974895,2.78242677824,1.62133891213,1.03556485356,0.92050209205,0.523012552301,0.292887029289,0.125523012552,0.115062761506,0.0941422594142,0.0,0.0,0.00317955833044,0.0028616024974,0.0066481674182,0.0100589663545,0.00361313446641,0.00141634871083,0.0,0.0,0.0181237632668,0.0156406171031,0.00285191752542,0.000527158875783,0.00199273593229,1.29348375436e-05,6.65587335852e-05,0.0,0.0,0.0,pistola
3.68298368298,2.35431235431,1.3986013986,0.769230769231,0.606060606061,0.27972027972,0.37296037296,0.34965034965,0.13986013986,0.04662004662,0.0,0.0,0.00108556832695,0.00140485312899,0.00689655172414,0.0154533844189,0.00134099616858,0.00159642401022,0.0,0.0,0.0224256482549,0.00189243453373,0.00307283523431,0.00673911743347,0.00500602332436,1.36699559998e-05,6.59575376992e-05,0.0,0.0,0.0,pistola
1.54566744731,2.08430913349,1.40515222482,1.35831381733,0.96018735363,0.772833723653,0.538641686183,0.56206088993,0.421545667447,0.351288056206,0.0,0.0,0.00104384133612,0.00202969148689,0.00678496868476,0.0082927395036,0.00133379726282,0.0082927395036,0.0,0.0,0.0260095140006,0.00147638278929,9.18736335591e-05,0.000123676045176,0.010753411278,0.000242272538496,0.000517672589093,8.83400322684e-07,0.0,0.0,pistola
