@RELATION image_features

@ATTRIBUTE Edge_Lenght0 REAL
@ATTRIBUTE Edge_Lenght1 REAL
@ATTRIBUTE Edge_Lenght2 REAL
@ATTRIBUTE Edge_Lenght3 REAL
@ATTRIBUTE Edge_Lenght4 REAL
@ATTRIBUTE Edge_Lenght5 REAL
@ATTRIBUTE Edge_Lenght6 REAL
@ATTRIBUTE Edge_Lenght7 REAL
@ATTRIBUTE Edge_Lenght8 REAL
@ATTRIBUTE Edge_Lenght9 REAL
@ATTRIBUTE Edge_Lenght10 REAL
@ATTRIBUTE Edge_Lenght11 REAL
@ATTRIBUTE Edge_Lenght12 REAL
@ATTRIBUTE Edge_Lenght13 REAL
@ATTRIBUTE Edge_Lenght14 REAL
@ATTRIBUTE Edge_Lenght15 REAL
@ATTRIBUTE Edge_Lenght16 REAL
@ATTRIBUTE Edge_Lenght17 REAL
@ATTRIBUTE Edge_Lenght18 REAL
@ATTRIBUTE Edge_Lenght19 REAL
@ATTRIBUTE Edge_Angle0 REAL
@ATTRIBUTE Edge_Angle1 REAL
@ATTRIBUTE Edge_Angle2 REAL
@ATTRIBUTE Edge_Angle3 REAL
@ATTRIBUTE Edge_Angle4 REAL
@ATTRIBUTE Edge_Angle5 REAL
@ATTRIBUTE Edge_Angle6 REAL
@ATTRIBUTE Edge_Angle7 REAL
@ATTRIBUTE Edge_Angle8 REAL
@ATTRIBUTE Edge_Angle9 REAL
@ATTRIBUTE Edge_Angle10 REAL
@ATTRIBUTE Edge_Angle11 REAL
@ATTRIBUTE Edge_Angle12 REAL
@ATTRIBUTE Edge_Angle13 REAL
@ATTRIBUTE Edge_Angle14 REAL
@ATTRIBUTE Edge_Angle15 REAL
@ATTRIBUTE Edge_Angle16 REAL
@ATTRIBUTE Edge_Angle17 REAL
@ATTRIBUTE Edge_Angle18 REAL
@ATTRIBUTE Edge_Angle19 REAL
@ATTRIBUTE Hue0 REAL
@ATTRIBUTE Hue1 REAL
@ATTRIBUTE Hue2 REAL
@ATTRIBUTE Hue3 REAL
@ATTRIBUTE Hue4 REAL
@ATTRIBUTE Hue5 REAL
@ATTRIBUTE Hue6 REAL
@ATTRIBUTE Hue7 REAL
@ATTRIBUTE Hue8 REAL
@ATTRIBUTE Hue9 REAL
@ATTRIBUTE Morph0 REAL
@ATTRIBUTE Morph1 REAL
@ATTRIBUTE Morph2 REAL
@ATTRIBUTE Morph3 REAL
@ATTRIBUTE Morph4 REAL
@ATTRIBUTE Morph5 REAL
@ATTRIBUTE Morph6 REAL
@ATTRIBUTE Morph7 REAL
@ATTRIBUTE Morph8 REAL
@ATTRIBUTE class  {pistola, revolver}

@DATA
1.26984126984,2.85714285714,1.90476190476,2.85714285714,2.85714285714,1.26984126984,1.5873015873,0.634920634921,0.952380952381,0.0,1.5873015873,0.634920634921,0.634920634921,0.0,0.0,0.0,0.31746031746,0.634920634921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00260416666667,0.000868055555556,0.00173611111111,0.000868055555556,0.00694444444444,0.0234375,0.00868055555556,0.00607638888889,0.00260416666667,0.00173611111111,0.0,0.0,0.0,0.0,0.0,0.0261124541141,0.00581967946996,0.00178171725311,0.00229653505238,0.00137881636673,0.000599874653058,0.00122660936521,0.0,0.0,0.0,7.6241496307485646, 0.4111233947682708, 0.44004745025698305, 0.14001209698973988, 0.015315670851532995, 0.0017904243318384635, -5.740369705410309e-06, -0.00047491511289123696, 7.412907960779232e-06,pistola
3.0303030303,1.81818181818,2.42424242424,3.0303030303,3.63636363636,1.21212121212,0.30303030303,0.30303030303,0.606060606061,0.606060606061,0.30303030303,0.606060606061,0.30303030303,0.0,0.30303030303,0.909090909091,0.0,0.30303030303,0.0,0.30303030303,0.0,0.0,0.0,0.0,0.0,0.00829187396352,0.000829187396352,0.000829187396352,0.00248756218905,0.000829187396352,0.0207296849088,0.0116086235489,0.00331674958541,0.00580431177446,0.0,0.000829187396352,0.0,0.0,0.0,0.0,0.026963022652,0.00514370131614,0.00193840093115,0.00192944757812,0.00144148983794,0.000828185155341,0.000971438803832,0.0,0.0,0.0,7.6297361115184845, 0.4111233947682708, 0.4395396484822368, 0.1396385252562463, 0.015267165195123233, 0.0017852397823973315, -5.688861980211283e-06, -0.000471808181753278, 7.382580799132033e-06,pistola
0.714285714286,2.14285714286,3.57142857143,1.78571428571,3.57142857143,1.07142857143,0.357142857143,0.714285714286,1.78571428571,1.42857142857,0.714285714286,0.714285714286,1.07142857143,0.0,0.0,0.0,0.0,0.357142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00389863547758,0.000974658869396,0.000974658869396,0.00389863547758,0.00292397660819,0.0292397660819,0.00389863547758,0.00389863547758,0.00389863547758,0.00194931773879,0.0,0.0,0.0,0.0,0.0,0.0392156862745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6297361115184845, 0.40976377825580057, 0.4397703435158237, 0.13984929621402387, 0.015287301304287538, 0.0017830427688101899, -5.75593664114903e-06, -0.0004753943772334674, 7.316329611258283e-06,pistola
2.30769230769,2.5641025641,2.05128205128,1.53846153846,0.512820512821,2.05128205128,2.30769230769,1.53846153846,1.02564102564,1.53846153846,1.02564102564,0.0,0.769230769231,0.0,0.0,0.0,0.25641025641,0.25641025641,0.25641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.00138888888889,0.00138888888889,0.0,0.00694444444444,0.00833333333333,0.0284722222222,0.00277777777778,0.0,0.00625,0.0,0.0,0.0,0.0,0.0,0.0,0.0269814439186,0.00475546540455,0.00195327173015,0.00170535647209,0.00312523476824,0.00018030200586,0.000514611975058,0.0,0.0,0.0,0.7387961283389092, 3.0, 0.3509046766493058, 0.08550570633860272, 0.006957733145999383, 0.0011040195209463712, 6.421669210964499e-07, -1.400210108742165e-05, 2.9916977111371443e-06,pistola
1.91780821918,2.19178082192,2.7397260274,1.09589041096,2.19178082192,1.3698630137,1.64383561644,1.3698630137,2.19178082192,0.821917808219,0.0,0.27397260274,0.27397260274,0.821917808219,0.0,0.547945205479,0.27397260274,0.0,0.0,0.27397260274,0.0,0.0,0.0,0.0,0.0,0.00148148148148,0.0,0.00296296296296,0.00592592592593,0.00740740740741,0.022962962963,0.00296296296296,0.0,0.00666666666667,0.00444444444444,0.000740740740741,0.0,0.0,0.0,0.0,0.0270828637969,0.00436856735031,0.00186312072722,0.00208849823454,0.00281346254977,0.000323041093832,0.000676132521974,0.0,0.0,0.0,0.7387961283389092, 3.0, 0.3509046766493058, 0.08550570633860272, 0.006957733145999383, 0.0011040195209463712, 6.421669210964499e-07, -1.400210108742165e-05, 2.9916977111371443e-06,pistola
1.55844155844,1.03896103896,4.41558441558,2.33766233766,1.55844155844,2.33766233766,0.779220779221,1.55844155844,0.779220779221,1.2987012987,1.2987012987,0.25974025974,0.0,0.779220779221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00070323488045,0.0,0.00070323488045,0.00210970464135,0.0407876230661,0.00351617440225,0.00070323488045,0.0056258790436,0.0014064697609,0.0,0.0,0.0,0.0,0.0,0.0392156862745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7387961283389092, 3.0, 0.3509046766493058, 0.08550570633860272, 0.006957733145999383, 0.0011040195209463712, 6.421669210964499e-07, -1.400210108742165e-05, 2.9916977111371443e-06,pistola
1.53846153846,2.30769230769,0.769230769231,3.07692307692,2.30769230769,1.53846153846,1.53846153846,1.53846153846,0.769230769231,1.53846153846,0.769230769231,0.769230769231,0.0,0.0,0.0,0.0,1.53846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00383141762452,0.00191570881226,0.00574712643678,0.00191570881226,0.0229885057471,0.0095785440613,0.0,0.0,0.00191570881226,0.00766283524904,0.0,0.0,0.0,0.0,0.0,0.0222281639929,0.00142602495544,0.000196078431373,0.000142602495544,0.011972667855,0.00169934640523,0.00155080213904,0.0,0.0,0.0,6.737526414306718, 2.326708081786029, 0.48933892172514776, 0.14736603117580938, 0.05017861408136403, 0.016877808965517153, 0.0004721735140579082, 0.0063017564196711255, 0.00013528457993167874,pistola
2.42424242424,3.0303030303,1.21212121212,3.63636363636,0.606060606061,0.606060606061,3.0303030303,1.81818181818,0.606060606061,0.606060606061,0.606060606061,0.0,0.606060606061,0.0,0.606060606061,0.0,0.606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015873015873,0.00634920634921,0.0047619047619,0.0222222222222,0.0126984126984,0.0031746031746,0.0,0.0,0.0047619047619,0.0,0.0,0.0,0.0,0.0,0.0224480095068,0.00125371360665,0.00017825311943,0.000130718954248,0.0121865715983,0.00158051099228,0.00143790849673,0.0,0.0,0.0,6.734774156784534, 2.326708081786029, 0.4896994860059469, 0.14763442883404235, 0.05025850631811378, 0.016901319117227753, 0.0004736256242635063, 0.0063175367346197005, 0.00013536538788661012,pistola
1.53846153846,3.07692307692,0.769230769231,2.30769230769,1.53846153846,0.0,3.07692307692,3.07692307692,1.53846153846,0.769230769231,0.769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.769230769231,0.769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00185185185185,0.00185185185185,0.00740740740741,0.0296296296296,0.00740740740741,0.0,0.0,0.0,0.00740740740741,0.0,0.0,0.0,0.0,0.0,0.0392156862745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.737526414306718, 2.326708081786029, 0.48933892172514776, 0.14736603117580938, 0.05017861408136403, 0.016877808965517153, 0.0004721735140579082, 0.0063017564196711255, 0.00013528457993167874,pistola
2.20183486239,2.38532110092,2.75229357798,2.01834862385,1.46788990826,1.83486238532,1.46788990826,1.10091743119,1.10091743119,1.28440366972,0.183486238532,0.550458715596,0.366972477064,0.550458715596,0.366972477064,0.183486238532,0.0,0.0,0.183486238532,0.0,0.0,0.0,0.0,0.0,0.0,0.00737463126844,0.00196656833825,0.0039331366765,0.00688298918387,0.00344149459194,0.0172074729597,0.000983284169125,0.0039331366765,0.00344149459194,0.00491642084562,0.00147492625369,0.0,0.0,0.0,0.0,0.0248366013072,0.00402827797786,0.00141389889289,0.00179738562092,0.00563225290116,0.000340136054422,0.00116713352007,0.0,0.0,0.0,10.985943512496569, 1.2473118279569892, 0.2890599884233375, 0.02390677187547762, 0.018123209656910506, 0.0020940702765846328, 2.7113327892477826e-06, -3.785154544724732e-05, 1.261229399512281e-05,pistola
