@RELATION image_features

@ATTRIBUTE Edge_Lenght0 REAL
@ATTRIBUTE Edge_Lenght1 REAL
@ATTRIBUTE Edge_Lenght2 REAL
@ATTRIBUTE Edge_Lenght3 REAL
@ATTRIBUTE Edge_Lenght4 REAL
@ATTRIBUTE Edge_Lenght5 REAL
@ATTRIBUTE Edge_Lenght6 REAL
@ATTRIBUTE Edge_Lenght7 REAL
@ATTRIBUTE Edge_Lenght8 REAL
@ATTRIBUTE Edge_Lenght9 REAL
@ATTRIBUTE Edge_Angle0 REAL
@ATTRIBUTE Edge_Angle1 REAL
@ATTRIBUTE Edge_Angle2 REAL
@ATTRIBUTE Edge_Angle3 REAL
@ATTRIBUTE Edge_Angle4 REAL
@ATTRIBUTE Edge_Angle5 REAL
@ATTRIBUTE Edge_Angle6 REAL
@ATTRIBUTE Edge_Angle7 REAL
@ATTRIBUTE Edge_Angle8 REAL
@ATTRIBUTE Edge_Angle9 REAL
@ATTRIBUTE class  {pistola, revolver}

@DATA
2.42424242424,2.72727272727,2.42424242424,0.30303030303,0.606060606061,0.454545454545,0.151515151515,0.606060606061,0.151515151515,0.151515151515,0.0,0.0,0.00414593698176,0.000829187396352,0.0016583747927,0.0161691542289,0.00456053067993,0.000414593698176,0.0,0.0,pistola
2.05479452055,1.91780821918,1.78082191781,1.50684931507,1.50684931507,0.13698630137,0.547945205479,0.27397260274,0.13698630137,0.13698630137,0.0,0.0,0.000740740740741,0.00148148148148,0.00666666666667,0.012962962963,0.00333333333333,0.00259259259259,0.0,0.0,pistola
2.72727272727,2.42424242424,0.606060606061,2.42424242424,0.606060606061,0.30303030303,0.30303030303,0.30303030303,0.30303030303,0.0,0.0,0.0,0.0,0.00396825396825,0.0134920634921,0.00793650793651,0.0,0.00238095238095,0.0,0.0,pistola
1.31868131868,2.08791208791,1.86813186813,1.64835164835,1.0989010989,0.659340659341,0.769230769231,0.10989010989,0.10989010989,0.32967032967,0.0,0.0,0.000886524822695,0.00206855791962,0.00738770685579,0.0112293144208,0.00147754137116,0.00472813238771,0.0,0.0,pistola
2.60869565217,2.60869565217,2.60869565217,1.08695652174,0.652173913043,0.217391304348,0.217391304348,0.0,0.0,0.0,0.0,0.0,0.0012077294686,0.0006038647343,0.0054347826087,0.0102657004831,0.00724637681159,0.0030193236715,0.0,0.0,pistola
1.52173913043,3.15217391304,2.17391304348,0.978260869565,1.08695652174,0.434782608696,0.217391304348,0.108695652174,0.108695652174,0.217391304348,0.0,0.0,0.00318287037037,0.000868055555556,0.00462962962963,0.0133101851852,0.00347222222222,0.00231481481481,0.0,0.0,pistola
2.57575757576,1.9696969697,2.72727272727,1.06060606061,0.606060606061,0.151515151515,0.454545454545,0.151515151515,0.151515151515,0.151515151515,0.0,0.0,0.0,0.0015873015873,0.00634920634921,0.0166666666667,0.00198412698413,0.00119047619048,0.0,0.0,pistola
2.63636363636,2.90909090909,1.72727272727,0.909090909091,0.909090909091,0.636363636364,0.181818181818,0.0909090909091,0.0,0.0,0.0,0.0,0.000737463126844,0.000737463126844,0.00860373647984,0.0120452310718,0.00221238938053,0.00344149459194,0.0,0.0,pistola
2.04545454545,2.61363636364,2.5,1.02272727273,0.568181818182,0.340909090909,0.568181818182,0.113636363636,0.113636363636,0.113636363636,0.0,0.0,0.0021847690387,0.00343320848939,0.00780274656679,0.00842696629213,0.00280898876404,0.00312109862672,0.0,0.0,pistola
2.16981132075,2.83018867925,1.69811320755,0.566037735849,0.849056603774,0.660377358491,0.566037735849,0.188679245283,0.0943396226415,0.377358490566,0.0,0.0,0.00181723779855,0.000519210799585,0.00441329179647,0.0192107995846,0.00155763239875,0.000259605399792,0.0,0.0,pistola
1.66666666667,2.33333333333,2.0,1.11111111111,1.0,0.666666666667,0.388888888889,0.611111111111,0.0555555555556,0.166666666667,0.0,0.0,0.000719631548647,0.00115141047784,0.00993091537133,0.0139608520438,0.00143926309729,0.000575705238918,0.0,0.0,pistola
2.13333333333,2.53333333333,2.26666666667,1.46666666667,0.933333333333,0.266666666667,0.266666666667,0.133333333333,0.0,0.0,0.0,0.0,0.0,0.000721500721501,0.00649350649351,0.0165945165945,0.00252525252525,0.001443001443,0.0,0.0,pistola
1.71428571429,3.0,2.28571428571,1.85714285714,0.428571428571,0.285714285714,0.285714285714,0.142857142857,0.0,0.0,0.0,0.0,0.000396825396825,0.00119047619048,0.00436507936508,0.0154761904762,0.00595238095238,0.000396825396825,0.0,0.0,pistola
1.15044247788,2.03539823009,2.21238938053,1.6814159292,0.884955752212,0.973451327434,0.619469026549,0.265486725664,0.176991150442,0.0,0.0,0.0,0.00215517241379,0.00095785440613,0.00239463601533,0.0105363984674,0.00933908045977,0.00239463601533,0.0,0.0,pistola
2.08955223881,2.76119402985,1.64179104478,1.5671641791,0.820895522388,0.522388059701,0.373134328358,0.149253731343,0.0746268656716,0.0,0.0,0.0,0.00204248366013,0.00388071895425,0.00857843137255,0.0118464052288,0.00102124183007,0.000408496732026,0.0,0.0,pistola
2.5,2.70833333333,1.80555555556,1.38888888889,0.416666666667,0.555555555556,0.486111111111,0.0694444444444,0.0694444444444,0.0,0.0,0.0,0.00418569254186,0.00361491628615,0.00437595129376,0.0112252663623,0.00247336377473,0.00190258751903,0.0,0.0,pistola
2.68656716418,1.64179104478,1.94029850746,1.64179104478,1.0447761194,0.597014925373,0.298507462687,0.0,0.0,0.149253731343,0.0,0.0,0.0012077294686,0.00161030595813,0.00724637681159,0.0128824476651,0.00161030595813,0.00322061191626,0.0,0.0,pistola
2.37288135593,2.8813559322,2.20338983051,0.338983050847,0.508474576271,1.18644067797,0.0,0.169491525424,0.338983050847,0.0,0.0,0.0,0.00227686703097,0.00136612021858,0.011839708561,0.011839708561,0.0,0.000455373406193,0.0,0.0,pistola
2.75862068966,1.72413793103,1.37931034483,1.03448275862,1.37931034483,0.689655172414,0.689655172414,0.0,0.0,0.344827586207,0.0,0.0,0.0,0.012962962963,0.00277777777778,0.0111111111111,0.0,0.000925925925926,0.0,0.0,pistola
2.3595505618,3.93258426966,1.34831460674,0.674157303371,0.337078651685,0.224719101124,1.01123595506,0.0,0.0,0.112359550562,0.0,0.0,0.000597371565114,0.00268817204301,0.00657108721625,0.0134408602151,0.00358422939068,0.00089605734767,0.0,0.0,pistola
1.57894736842,2.80701754386,2.45614035088,0.701754385965,1.22807017544,0.701754385965,0.350877192982,0.175438596491,0.0,0.0,0.0,0.0,0.00487329434698,0.00633528265107,0.00243664717349,0.00925925925926,0.00292397660819,0.00194931773879,0.0,0.0,pistola
2.0,2.75,1.5,0.75,1.25,0.5,0.5,0.0,0.5,0.25,0.0,0.0,0.00277777777778,0.0,0.00138888888889,0.0208333333333,0.00138888888889,0.00138888888889,0.0,0.0,pistola
1.77083333333,3.4375,1.14583333333,1.14583333333,0.833333333333,0.625,0.520833333333,0.208333333333,0.3125,0.0,0.0,0.0,0.00340136054422,0.00283446712018,0.00538548752834,0.015022675737,0.0,0.00113378684807,0.0,0.0,pistola
2.77227722772,2.87128712871,1.68316831683,0.693069306931,0.891089108911,0.594059405941,0.29702970297,0.0,0.0,0.19801980198,0.0,0.0,0.00190631808279,0.00136165577342,0.00735294117647,0.0144335511983,0.00108932461874,0.0016339869281,0.0,0.0,pistola
2.63157894737,2.10526315789,0.789473684211,1.05263157895,0.526315789474,1.57894736842,1.05263157895,0.0,0.0,0.263157894737,0.0,0.0,0.00146198830409,0.0,0.00511695906433,0.0197368421053,0.00146198830409,0.0,0.0,0.0,pistola
1.55172413793,2.24137931034,3.01724137931,1.29310344828,0.603448275862,0.344827586207,0.344827586207,0.258620689655,0.258620689655,0.0862068965517,0.0,0.0,0.00443510737628,0.00396825396825,0.00723622782446,0.00957049486461,0.00093370681606,0.0016339869281,0.0,0.0,pistola
2.97297297297,2.61261261261,0.810810810811,1.08108108108,0.900900900901,0.720720720721,0.45045045045,0.18018018018,0.27027027027,0.0,0.0,0.0,0.00196656833825,0.00368731563422,0.00663716814159,0.0117994100295,0.00147492625369,0.00221238938053,0.0,0.0,pistola
2.40963855422,3.01204819277,1.92771084337,0.843373493976,0.843373493976,0.120481927711,0.240963855422,0.120481927711,0.481927710843,0.0,0.0,0.0,0.00198412698413,0.00231481481481,0.00297619047619,0.0152116402116,0.00429894179894,0.000992063492063,0.0,0.0,pistola
2.30769230769,1.53846153846,3.07692307692,1.73076923077,0.384615384615,0.384615384615,0.192307692308,0.0,0.192307692308,0.192307692308,0.0,0.0,0.00213675213675,0.00160256410256,0.00534188034188,0.0133547008547,0.00213675213675,0.00320512820513,0.0,0.0,pistola
2.3595505618,3.25842696629,2.3595505618,0.786516853933,0.337078651685,0.337078651685,0.449438202247,0.0,0.0,0.112359550562,0.0,0.0,0.00392512077295,0.0018115942029,0.00875603864734,0.00966183574879,0.00271739130435,0.000905797101449,0.0,0.0,pistola
1.93548387097,1.93548387097,2.25806451613,0.322580645161,1.29032258065,0.967741935484,0.967741935484,0.322580645161,0.0,0.0,0.0,0.0,0.0,0.00347222222222,0.0138888888889,0.0104166666667,0.0,0.0,0.0,0.0,pistola
2.42857142857,2.85714285714,1.71428571429,0.714285714286,1.0,0.571428571429,0.285714285714,0.0,0.285714285714,0.142857142857,0.0,0.0,0.00156494522692,0.000391236306729,0.00469483568075,0.0195618153365,0.000391236306729,0.00117370892019,0.0,0.0,pistola
2.47058823529,2.0,1.76470588235,1.76470588235,0.941176470588,0.470588235294,0.235294117647,0.117647058824,0.117647058824,0.117647058824,0.0,0.0,0.000968992248062,0.000322997416021,0.00645994832041,0.0132428940568,0.000322997416021,0.00645994832041,0.0,0.0,pistola
1.37931034483,3.10344827586,3.10344827586,1.37931034483,0.0,1.03448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.00268817204301,0.010752688172,0.00358422939068,0.0089605734767,0.0,0.00179211469534,0.0,0.0,pistola
1.73913043478,1.73913043478,2.17391304348,1.52173913043,1.73913043478,0.434782608696,0.652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.00295508274232,0.0106382978723,0.0124113475177,0.000591016548463,0.00118203309693,0.0,0.0,pistola
2.01754385965,1.66666666667,2.36842105263,1.49122807018,0.701754385965,0.526315789474,0.438596491228,0.350877192982,0.175438596491,0.263157894737,0.0,0.0,0.0,0.00119731800766,0.00478927203065,0.0210727969349,0.000239463601533,0.000478927203065,0.0,0.0,pistola
2.14285714286,1.42857142857,1.07142857143,2.14285714286,1.07142857143,0.714285714286,0.535714285714,0.357142857143,0.0,0.535714285714,0.0,0.0,0.0,0.00191570881226,0.00670498084291,0.0129310344828,0.00526819923372,0.00095785440613,0.0,0.0,pistola
2.08333333333,1.66666666667,2.91666666667,0.833333333333,0.833333333333,0.416666666667,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.00333333333333,0.0144444444444,0.01,0.0,0.0,0.0,0.0,pistola
3.23113207547,2.3820754717,1.4858490566,1.06132075472,0.754716981132,0.424528301887,0.330188679245,0.0943396226415,0.0707547169811,0.165094339623,0.0,0.0,0.000382262996942,0.000955657492355,0.00974770642202,0.013379204893,0.00140163098879,0.00191131498471,0.0,0.0,pistola
1.35245901639,1.96721311475,1.6393442623,1.59836065574,1.33196721311,0.922131147541,0.47131147541,0.348360655738,0.225409836066,0.143442622951,0.0,0.0,0.0047619047619,0.00174603174603,0.00603174603175,0.00809523809524,0.00190476190476,0.0052380952381,0.0,0.0,pistola
2.48953974895,2.78242677824,1.62133891213,1.03556485356,0.92050209205,0.523012552301,0.292887029289,0.125523012552,0.115062761506,0.0941422594142,0.0,0.0,0.00317955833044,0.0028616024974,0.0066481674182,0.0100589663545,0.00361313446641,0.00141634871083,0.0,0.0,pistola
3.68298368298,2.35431235431,1.3986013986,0.769230769231,0.606060606061,0.27972027972,0.37296037296,0.34965034965,0.13986013986,0.04662004662,0.0,0.0,0.00108556832695,0.00140485312899,0.00689655172414,0.0154533844189,0.00134099616858,0.00159642401022,0.0,0.0,pistola
1.54566744731,2.08430913349,1.40515222482,1.35831381733,0.96018735363,0.772833723653,0.538641686183,0.56206088993,0.421545667447,0.351288056206,0.0,0.0,0.00104384133612,0.00202969148689,0.00678496868476,0.0082927395036,0.00133379726282,0.0082927395036,0.0,0.0,pistola
1.84168012924,1.42164781906,0.791599353796,1.03392568659,1.93861066236,1.19547657512,0.856219709208,0.452342487884,0.290791599354,0.177705977383,0.0,0.0,0.0026455026455,0.00324287421062,0.00785116914149,0.00942993684929,0.00238948626045,0.00221880867042,0.0,0.0,pistola
1.66926677067,1.96567862715,1.13884555382,0.842433697348,1.0608424337,0.982839313573,0.858034321373,0.577223088924,0.390015600624,0.514820592824,0.0,0.0,0.00585844093735,0.00394548063128,0.00446357404751,0.00729316116691,0.00274988043998,0.00346724055476,0.0,0.0,pistola
1.53119092628,1.24763705104,0.604914933837,0.964083175803,1.89035916824,1.32325141777,1.26654064272,0.47258979206,0.378071833648,0.321361058601,0.0,0.0,0.00296160130719,0.00301266339869,0.00801674836601,0.00852736928105,0.0031658496732,0.00209354575163,0.0,0.0,pistola
2.82242990654,2.78504672897,1.4953271028,1.1214953271,0.654205607477,0.336448598131,0.224299065421,0.336448598131,0.0560747663551,0.168224299065,0.0,0.0,0.00345289631004,0.00231910946197,0.00577200577201,0.00711193568336,0.00350443207586,0.00561739847454,0.0,0.0,pistola
1.34344528711,1.64680390033,1.22426868906,1.2676056338,1.0292524377,1.22426868906,0.769230769231,0.671722643554,0.498374864572,0.32502708559,0.0,0.0,0.00164735287435,0.00391956373551,0.00854919336514,0.0087480118155,0.00323790047716,0.00167575551011,0.0,0.0,pistola
1.95020746888,1.53526970954,2.19917012448,1.24481327801,0.746887966805,0.705394190871,0.601659751037,0.601659751037,0.290456431535,0.124481327801,0.0,0.0,0.00198008599231,0.00271554650373,0.00599683186241,0.00537451912197,0.00248925096176,0.0092215433356,0.0,0.0,pistola
3.02158273381,2.58992805755,0.935251798561,0.743405275779,0.959232613909,0.52757793765,0.52757793765,0.359712230216,0.143884892086,0.191846522782,0.0,0.0,0.000627424138718,0.00193931097422,0.0118069815195,0.00855578370979,0.0027948893452,0.00205338809035,0.0,0.0,pistola
3.70056497175,2.5988700565,1.51129943503,1.07344632768,0.536723163842,0.254237288136,0.141242937853,0.0706214689266,0.0564971751412,0.0564971751412,0.0,0.0,0.000937646507267,0.00222691045476,0.00867323019222,0.0123847476168,0.001914361619,0.00164088138772,0.0,0.0,pistola
1.7873651772,2.01848998459,1.29429892142,1.06317411402,1.51001540832,0.785824345146,0.55469953775,0.523882896764,0.261941448382,0.20030816641,0.0,0.0,0.00392603850051,0.0024907125971,0.00468591691996,0.00738770685579,0.00510807159743,0.00417933130699,0.0,0.0,pistola
2.81914893617,2.30496453901,1.36524822695,1.25886524823,0.904255319149,0.904255319149,0.159574468085,0.248226950355,0.0354609929078,0.0,0.0,0.0,0.00181586179819,0.000785237534354,0.0102571652925,0.0126128778956,0.00157047506871,0.000736160188457,0.0,0.0,pistola
3.95384615385,3.24615384615,1.53846153846,0.707692307692,0.369230769231,0.184615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.00239316239316,0.0042735042735,0.00705128205128,0.0075641025641,0.00367521367521,0.00282051282051,0.0,0.0,pistola
1.06350420811,1.4078041316,1.63733741393,1.27773527161,1.1247130834,1.16296863045,0.833970925784,0.512624330528,0.558530986993,0.420811017598,0.0,0.0,0.00287356321839,0.00409961685824,0.00712643678161,0.00749042145594,0.00371647509579,0.00247126436782,0.0,0.0,pistola
4.30868167203,3.5691318328,1.38263665595,0.418006430868,0.257234726688,0.032154340836,0.032154340836,0.0,0.0,0.0,0.0,0.0,0.00328363507277,0.00461483848065,0.00541356052538,0.00603478878239,0.00319488817891,0.00523606673766,0.0,0.0,pistola
3.86138613861,2.87128712871,1.83168316832,0.594059405941,0.272277227723,0.222772277228,0.247524752475,0.0742574257426,0.0247524752475,0.0,0.0,0.0,0.00178767876788,0.00302530253025,0.00453795379538,0.014301430143,0.00206270627063,0.00206270627063,0.0,0.0,pistola
2.23270440252,2.79874213836,1.88679245283,1.38364779874,0.786163522013,0.314465408805,0.314465408805,0.125786163522,0.0943396226415,0.062893081761,0.0,0.0,0.000174703004892,0.00157232704403,0.013714185884,0.0100454227813,0.00139762403913,0.000873515024458,0.0,0.0,pistola
2.86,1.72,1.82,1.26,1.08,0.46,0.22,0.38,0.14,0.06,0.0,0.0,0.0021623419827,0.00321579064094,0.00582168995343,0.00848303393214,0.00310490130849,0.00499001996008,0.0,0.0,pistola
1.40073081608,1.61997563946,1.33982947625,1.0353227771,1.05968331303,1.66869671133,1.071863581,0.426309378806,0.182704019488,0.194884287454,0.0,0.0,0.000608740228117,0.0017621427656,0.0110534409842,0.0124951941561,0.00134563629373,0.000512623349994,0.0,0.0,pistola
5.56962025316,2.59493670886,1.07594936709,0.316455696203,0.316455696203,0.0632911392405,0.0,0.0632911392405,0.0,0.0,0.0,0.0,0.00158227848101,0.00404360056259,0.00650492264416,0.0130098452883,0.00193389592124,0.00070323488045,0.0,0.0,pistola
2.22610722611,2.29603729604,1.56177156177,1.22377622378,1.06060606061,0.862470862471,0.337995337995,0.221445221445,0.13986013986,0.0699300699301,0.0,0.0,0.00274867416893,0.00355710774803,0.00856939593843,0.00902211874272,0.00171387918769,0.00216660199198,0.0,0.0,pistola
2.99290780142,2.60992907801,2.2695035461,1.14893617021,0.524822695035,0.184397163121,0.113475177305,0.0709219858156,0.0425531914894,0.0425531914894,0.0,0.0,0.00216093037875,0.00176803394625,0.00675781863901,0.0129262926293,0.0022787993085,0.001885902876,0.0,0.0,pistola
1.73289183223,1.79911699779,1.7770419426,1.05960264901,1.22516556291,0.993377483444,0.772626931567,0.507726269316,0.0331125827815,0.0993377483444,0.0,0.0,0.00108695652174,0.00123792270531,0.00757850241546,0.0149456521739,0.00190217391304,0.00102657004831,0.0,0.0,pistola
4.16326530612,2.73469387755,1.63265306122,0.714285714286,0.408163265306,0.163265306122,0.122448979592,0.0204081632653,0.0,0.0408163265306,0.0,0.0,0.00281721884156,0.00309894072572,0.00585981519044,0.00952219968447,0.00445120576966,0.00202839756592,0.0,0.0,pistola
2.65895953757,2.3506743738,2.65895953757,1.07899807322,0.500963391137,0.423892100193,0.115606936416,0.154142581888,0.0385356454721,0.019267822736,0.0,0.0,0.00218177948063,0.002447850149,0.00723712217965,0.00691783737761,0.00558748403576,0.00340570455513,0.0,0.0,pistola
2.5974025974,2.69480519481,1.80194805195,1.55844155844,0.811688311688,0.113636363636,0.292207792208,0.0162337662338,0.0649350649351,0.0487012987013,0.0,0.0,0.00159744408946,0.003771742989,0.0108714944977,0.00638977635783,0.00368299609514,0.00146432374867,0.0,0.0,pistola
1.86594202899,1.75724637681,1.30434782609,1.15942028986,1.06884057971,0.797101449275,0.978260869565,0.36231884058,0.36231884058,0.344202898551,0.0,0.0,0.0074197736969,0.00361713967724,0.00533296234465,0.00728065294009,0.0024578000371,0.0016694490818,0.0,0.0,pistola
